井名	小层名	砂顶	砂底	砂厚	有效厚度	孔隙度	渗透率	油饱和度
L8-P2135	S2_2+3	936.83	940.17	3.33	0.1	0.3	7.00E+00	0.723
L8-P2135	S2_4	940.17	943.5	3.33	0.1	0.3	7.00E+00	0.723
L8-P2135	S2_4	944.3	944.5	0.2	0.2	0.3	1.50E+01	0.723
L8-P2135	S2_5+6	945.3	945.4	0.1	0.1	0.3	3.50E+01	0.723
L8-P2135	S2_5+6	945.4	945.5	0.1	0.1	0.3	3.50E+01	0.723
L8-P2135	S2_5+6	946.4	947.45	1.05	0.2	0.3	5.00E+01	0.723
L8-P2135	S2_5+6	947.45	948.5	1.05	0.2	0.3	5.00E+01	0.723
L8-P2135	S2_10+11	958.4	958.75	0.35	0.25	0.3	4.03E+02	0.723
L8-P2135	S2_10+11	958.75	959.1	0.35	0.25	0.3	4.03E+02	0.723
L8-P2135	S2_10+11	961.4	962.25	0.85	0.5	0.3	6.10E+01	0.723
L8-P2135	S2_10+11	962.25	963.1	0.85	0.5	0.3	6.10E+01	0.723
L8-P2135	S2_12	963.7	964.1	0.4	0.3	0.3	6.00E+00	0.723
L8-P2135	S2_13+14	971.1	972.42	1.33	0.07	0.3	3.90E+01	0.723
L8-P2135	S2_13+14	972.42	973.75	1.33	0.07	0.3	3.90E+01	0.723
L8-P2135	S2_15+16	973.75	975.08	1.33	0.07	0.3	3.90E+01	0.723
L8-P2135	S2_15+16	975.08	976.4	1.33	0.07	0.3	3.90E+01	0.723
L8-P2135	S2_15+16	977	977.7	0.7	0.7	0.3	4.52E+02	0.723
L8-P2135	S2_15+16	977.7	978.4	0.7	0.7	0.3	4.52E+02	0.723
L8-P2135	S3_3	984.3	988.3	4	0.8	0.3	1.16E+02	0.723
L8-P2135	S3_3	988.9	991.8	2.9	0.8	0.3	2.00E+02	0.723
L8-P2135	S3_4-7	994.7	995.9	1.2	0.35	0.3	3.62E+02	0.723
L8-P2135	S3_4-7	995.9	997.1	1.2	0.35	0.3	3.62E+02	0.723
L8-P2135	S3_4-7	997.1	998.3	1.2	0.35	0.3	3.62E+02	0.723
L8-P2135	S3_4-7	998.3	999.5	1.2	0.35	0.3	3.62E+02	0.723
L8-P2135	S3_9+10	1005.8	1007.2	1.4	0.4	0.3	2.51E+02	0.723
L8-P2135	S3_9+10	1007.2	1008.6	1.4	0.4	0.3	2.51E+02	0.723
L8-P2135	S3_9+10	1009.9	1010	0.1	0	0.3	1.00E+00	0.723
L8-P2135	S3_9+10	1010	1010.1	0.1	0	0.3	1.00E+00	0.723
L8-P2135	P1_1	1012.7	1013	0.3	0	0.3	1.00E+00	0.723
L8-P2135	P1_2	1017.3	1019	1.7	0.4	0.3	2.40E+01	0.723
L8-P2135	P1_2	1019.8	1023.3	3.5	0.06	0.3	2.72E+02	0.723
L8-P2135	P1_4	1023.3	1026.8	3.5	0.06	0.3	2.72E+02	0.723
L8-P2135	P1_4	1026.8	1030.3	3.5	0.06	0.3	2.72E+02	0.723
L8-P2135	P1_5+6	1030.3	1033.8	3.5	0.06	0.3	2.72E+02	0.723
L8-P2135	P1_5+6	1033.8	1037.3	3.5	0.06	0.3	2.72E+02	0.723
L8-P2135	P1_5+6	1038.1	1038.5	0.4	0.4	0.3	9.39E+02	0.723
L8-P2135	P1_5+6	1038.5	1038.9	0.4	0.4	0.3	9.39E+02	0.723
L8-P2135	P1_5+6	1039.8	1040.93	1.13	0.33	0.3	2.68E+02	0.723
L8-P2135	P1_5+6	1040.93	1042.07	1.13	0.33	0.3	2.68E+02	0.723
L8-P2135	P1_7	1042.07	1043.2	1.13	0.33	0.3	2.68E+02	0.723
L8-P2135	P1_7	1043.7	1045.1	1.4	0.4	0.3	6.80E+01	0.723
L8-P2135	P2_1-3	1048.2	1048.4	0.2	0.13	0.3	1.40E+01	0.723
L8-P2135	P2_1-3	1048.4	1048.6	0.2	0.13	0.3	1.40E+01	0.723
L8-P2135	P2_1-3	1048.6	1048.8	0.2	0.13	0.3	1.40E+01	0.723
L8-P2135	P2_1-3	1051.8	1052.37	0.57	0.3	0.3	4.23E+02	0.723
L8-P2135	P2_1-3	1052.37	1052.93	0.57	0.3	0.3	4.23E+02	0.723
L8-P2135	P2_1-3	1052.93	1053.5	0.57	0.3	0.3	4.23E+02	0.723
L8-P2135	P2_7-9	1066.5	1066.67	0.17	0.17	0.3	4.90E+01	0.723
L8-P2135	P2_7-9	1066.67	1066.83	0.17	0.17	0.3	4.90E+01	0.723
L8-P2135	P2_7-9	1066.83	1067	0.17	0.17	0.3	4.90E+01	0.723
L8-P2135	P2_7-9	1068.2	1068.67	0.47	0.2	0.3	1.11E+02	0.723
L8-P2135	P2_7-9	1068.67	1069.13	0.47	0.2	0.3	1.11E+02	0.723
L8-P2135	P2_7-9	1069.13	1069.6	0.47	0.2	0.3	1.11E+02	0.723
L8-P2135	P2_10	1070.2	1077.6	7.4	0.6	0.3	9.90E+01	0.723
L8-P2155	S1_3	905.3	906.4	1.1	1.1	0.3	1.00E+00	0.723
L8-P2155	S1_3	906.8	907	0.2	0.2	0.3	1.00E+00	0.723
L8-P2155	S1_4+5	908.1	908.4	0.3	0.3	0.3	1.00E+00	0.723
L8-P2155	S1_4+5	908.4	908.7	0.3	0.3	0.3	1.00E+00	0.723
L8-P2155	S1_4+5	910.4	910.9	0.5	0.5	0.3	1.00E+00	0.723
L8-P2155	S1_4+5	910.9	911.4	0.5	0.5	0.3	1.00E+00	0.723
L8-P2155	S1_4+5	912.2	912.55	0.35	0.35	0.3	1.00E+00	0.723
L8-P2155	S1_4+5	912.55	912.9	0.35	0.35	0.3	1.00E+00	0.723
L8-P2155	S2_1+2	928.5	928.65	0.15	0	0.3	1.00E+00	0.723
L8-P2155	S2_2+3	928.65	928.8	0.15	0	0.3	1.00E+00	0.723
L8-P2155	S2_1+2	929.9	933.08	3.17	0.2	0.3	3.91E+02	0.723
L8-P2155	S2_2+3	933.08	936.25	3.17	0.2	0.3	3.91E+02	0.723
L8-P2155	S2_2+3	936.25	939.42	3.17	0.2	0.3	3.91E+02	0.723
L8-P2155	S2_4	939.42	942.6	3.17	0.2	0.3	3.91E+02	0.723
L8-P2155	S2_4	943.6	944.1	0.5	0.5	0.3	1.10E+01	0.723
L8-P2155	S2_5+6	944.5	946	1.5	0.45	0.3	1.27E+02	0.723
L8-P2155	S2_5+6	946	947.5	1.5	0.45	0.3	1.27E+02	0.723
L8-P2155	S2_10+11	959	961.1	2.1	0.25	0.3	1.20E+02	0.723
L8-P2155	S2_10+11	961.1	963.2	2.1	0.25	0.3	1.20E+02	0.723
L8-P2155	S2_12	965.9	966.9	1	0.1	0.3	5.60E+01	0.723
L8-P2155	S2_13+14	966.9	967.9	1	0.1	0.3	5.60E+01	0.723
L8-P2155	S2_13+14	967.9	968.9	1	0.1	0.3	5.60E+01	0.723
L8-P2155	S3_3	984.3	984.5	0.2	0.2	0.3	1.24E+02	0.723
L8-P2155	S3_3	985.1	986.4	1.3	0.5	0.3	4.60E+01	0.723
L8-P2155	S3_3	988	990.6	2.6	0.3	0.3	3.90E+01	0.723
L8-P2155	S3_4-7	992.4	992.5	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	992.5	992.6	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	992.6	992.7	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	992.7	992.8	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	993.4	994.58	1.18	0.17	0.3	4.27E+02	0.723
L8-P2155	S3_4-7	994.58	995.75	1.18	0.17	0.3	4.27E+02	0.723
L8-P2155	S3_4-7	995.75	996.92	1.18	0.17	0.3	4.27E+02	0.723
L8-P2155	S3_4-7	996.92	998.1	1.18	0.17	0.3	4.27E+02	0.723
L8-P2155	S3_4-7	998.9	999	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	999	999.1	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	999.1	999.2	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	999.2	999.3	0.1	0	0.3	1.00E+00	0.723
L8-P2155	S3_4-7	1000.6	1000.83	0.23	0.23	0.3	7.26E+02	0.723
L8-P2155	S3_4-7	1000.83	1001.05	0.23	0.23	0.3	7.26E+02	0.723
L8-P2155	S3_4-7	1001.05	1001.28	0.23	0.23	0.3	7.26E+02	0.723
L8-P2155	S3_4-7	1001.28	1001.5	0.23	0.23	0.3	7.26E+02	0.723
L8-P2155	S3_8	1005	1005.53	0.53	0.13	0.3	8.70E+01	0.723
L8-P2155	S3_9+10	1005.53	1006.07	0.53	0.13	0.3	8.70E+01	0.723
L8-P2155	S3_9+10	1006.07	1006.6	0.53	0.13	0.3	8.70E+01	0.723
L8-P2155	S3_9+10	1007	1007.2	0.2	0	0.3	1.00E+00	0.723
L8-P2155	S3_9+10	1007.2	1007.4	0.2	0	0.3	1.00E+00	0.723
L8-P2155	S3_9+10	1009.3	1009.55	0.25	0.25	0.3	1.74E+02	0.723
L8-P2155	S3_9+10	1009.55	1009.8	0.25	0.25	0.3	1.74E+02	0.723
L8-P2155	S3_9+10	1012.2	1012.8	0.6	0	0.3	1.00E+00	0.723
L8-P2155	P1_1	1016.4	1020.05	3.65	0.17	0.3	3.00E+01	0.723
L8-P2155	P1_2	1020.05	1023.7	3.65	0.17	0.3	3.00E+01	0.723
L8-P2155	P1_4	1023.7	1027.35	3.65	0.17	0.3	3.00E+01	0.723
L8-P2155	P1_4	1027.35	1031	3.65	0.17	0.3	3.00E+01	0.723
L8-P2155	P1_5+6	1031	1034.65	3.65	0.17	0.3	3.00E+01	0.723
L8-P2155	P1_5+6	1034.65	1038.3	3.65	0.17	0.3	3.00E+01	0.723
L8-P2155	P1_5+6	1038.7	1040.2	1.5	0.3	0.3	9.80E+01	0.723
L8-P2155	P1_5+6	1040.2	1041.7	1.5	0.3	0.3	9.80E+01	0.723
L8-P2155	P1_7	1043	1044.6	1.6	0.4	0.3	2.90E+01	0.723
L8-P2215	S1_1	911.3	911.5	0.2	0.2	0.3	1.00E+00	0.723
L8-P2215	S1_2	914.7	917.9	3.2	3.2	0.3	1.00E+00	0.723
L8-P2215	S1_4+5	923.1	923.2	0.1	0.1	0.3	1.71E+02	0.723
L8-P2215	S1_4+5	923.2	923.3	0.1	0.1	0.3	1.71E+02	0.723
L8-P2215	S1_4+5	923.7	924.1	0.4	0.4	0.3	4.66E+02	0.723
L8-P2215	S1_4+5	924.1	924.5	0.4	0.4	0.3	4.66E+02	0.723
L8-P2215	S1_4+5	925.6	925.9	0.3	0.1	0.3	1.38E+02	0.723
L8-P2215	S1_4+5	925.9	926.2	0.3	0.1	0.3	1.38E+02	0.723
L8-P2215	S1_4+5	926.8	927.5	0.7	0.1	0.3	7.30E+01	0.723
L8-P2215	S1_4+5	927.5	928.2	0.7	0.1	0.3	7.30E+01	0.723
L8-P2215	S2_1+2	944.7	945.8	1.1	0.2	0.3	8.50E+01	0.723
L8-P2215	S2_2+3	945.8	946.9	1.1	0.2	0.3	8.50E+01	0.723
L8-P2215	S2_2+3	949.4	953	3.6	0.2	0.3	3.35E+02	0.723
L8-P2215	S2_2+3	953	956.6	3.6	0.2	0.3	3.35E+02	0.723
L8-P2215	S2_4	958.8	959	0.2	0.2	0.3	3.30E+01	0.723
L8-P2215	S2_5+6	960	960.6	0.6	0.4	0.3	3.22E+02	0.723
L8-P2215	S2_5+6	960.6	961.2	0.6	0.4	0.3	3.22E+02	0.723
L8-P2215	S2_5+6	961.6	962.15	0.55	0.4	0.3	2.76E+02	0.723
L8-P2215	S2_5+6	962.15	962.7	0.55	0.4	0.3	2.76E+02	0.723
L8-P2215	S2_5+6	963.7	964.18	0.47	0.1	0.3	2.13E+02	0.723
L8-P2215	S2_5+6	964.18	964.65	0.47	0.1	0.3	2.13E+02	0.723
L8-P2215	S2_7+8	964.65	965.13	0.47	0.1	0.3	2.13E+02	0.723
L8-P2215	S2_7+8	965.13	965.6	0.47	0.1	0.3	2.13E+02	0.723
L8-P2215	S2_10+11	973.7	975.7	2	0.23	0.3	6.30E+01	0.723
L8-P2215	S2_10+11	975.7	977.7	2	0.23	0.3	6.30E+01	0.723
L8-P2215	S2_12	977.7	979.7	2	0.23	0.3	6.30E+01	0.723
L8-P2215	S2_13+14	986.1	986.2	0.1	0	0.3	1.00E+00	0.723
L8-P2215	S2_13+14	986.2	986.3	0.1	0	0.3	1.00E+00	0.723
L8-P2215	S2_13+14	988.4	989.4	1	0.07	0.3	6.00E+01	0.723
L8-P2215	S2_13+14	989.4	990.4	1	0.07	0.3	6.00E+01	0.723
L8-P2215	S2_15+16	990.4	991.4	1	0.07	0.3	6.00E+01	0.723
L8-P2215	S2_15+16	991.4	992.4	1	0.07	0.3	6.00E+01	0.723
L8-P2215	S3_3	1003.6	1006.5	2.9	0.22	0.3	3.02E+02	0.723
L8-P2215	S3_4-7	1006.5	1009.4	2.9	0.22	0.3	3.02E+02	0.723
L8-P2215	S3_4-7	1009.4	1012.3	2.9	0.22	0.3	3.02E+02	0.723
L8-P2215	S3_4-7	1012.3	1015.2	2.9	0.22	0.3	3.02E+02	0.723
L8-P2215	S3_4-7	1015.2	1018.1	2.9	0.22	0.3	3.02E+02	0.723
L8-P2215	S3_8	1018.6	1018.8	0.2	0.2	0.3	4.40E+01	0.723
L8-P2215	S3_8	1019.5	1019.8	0.3	0.3	0.3	1.35E+02	0.723
L8-P2215	S3_8	1022.7	1023.2	0.5	0.13	0.3	1.13E+02	0.723
L8-P2215	S3_9+10	1023.2	1023.7	0.5	0.13	0.3	1.13E+02	0.723
L8-P2215	S3_9+10	1023.7	1024.2	0.5	0.13	0.3	1.13E+02	0.723
L8-P2215	S3_9+10	1028.1	1028.7	0.6	0.45	0.3	2.88E+02	0.723
L8-P2215	S3_9+10	1028.7	1029.3	0.6	0.45	0.3	2.88E+02	0.723
L8-P2215	P1_1	1032.6	1035.93	3.33	0.07	0.3	9.00E+00	0.723
L8-P2215	P1_2	1035.93	1039.27	3.33	0.07	0.3	9.00E+00	0.723
L8-P2215	P1_4	1039.27	1042.6	3.33	0.07	0.3	9.00E+00	0.723
L8-P2215	P1_4	1042.6	1045.93	3.33	0.07	0.3	9.00E+00	0.723
L8-P2215	P1_5+6	1045.93	1049.27	3.33	0.07	0.3	9.00E+00	0.723
L8-P2215	P1_5+6	1049.27	1052.6	3.33	0.07	0.3	9.00E+00	0.723
L8-P2215	P1_5+6	1054	1055.1	1.1	0.13	0.3	5.40E+01	0.723
L8-P2215	P1_5+6	1055.1	1056.2	1.1	0.13	0.3	5.40E+01	0.723
L8-P2215	P1_7	1056.2	1057.3	1.1	0.13	0.3	5.40E+01	0.723
L8-P2215	P1_7	1057.7	1062.6	4.9	0.7	0.3	2.47E+02	0.723
L8-P2215	P2_1-3	1063.9	1063.97	0.07	0	0.3	1.00E+00	0.723
L8-P2215	P2_1-3	1063.97	1064.03	0.07	0	0.3	1.00E+00	0.723
L8-P2215	P2_1-3	1064.03	1064.1	0.07	0	0.3	1.00E+00	0.723
L8-P2215	P2_1-3	1064.6	1065.23	0.63	0.13	0.3	3.80E+01	0.723
L8-P2215	P2_1-3	1065.23	1065.87	0.63	0.13	0.3	3.80E+01	0.723
L8-P2215	P2_1-3	1065.87	1066.5	0.63	0.13	0.3	3.80E+01	0.723
L8-P2215	P2_7-9	1081.8	1082.45	0.65	0.1	0.3	7.10E+01	0.723
L8-P2215	P2_7-9	1082.45	1083.1	0.65	0.1	0.3	7.10E+01	0.723
L8-P2215	P2_7-9	1083.1	1083.75	0.65	0.1	0.3	7.10E+01	0.723
L8-P2215	P2_10	1083.75	1084.4	0.65	0.1	0.3	7.10E+01	0.723
L8-P2255	S1_2	901	902.6	1.6	1.6	0.3	1.00E+00	0.723
L8-P2255	S1_3	907	907.6	0.6	0.6	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	909.3	909.4	0.1	0.1	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	909.4	909.5	0.1	0.1	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	909.9	910.1	0.2	0.2	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	910.1	910.3	0.2	0.2	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	911.2	911.5	0.3	0.3	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	911.5	911.8	0.3	0.3	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	912.3	912.85	0.55	0.55	0.3	1.00E+00	0.723
L8-P2255	S1_4+5	912.85	913.4	0.55	0.55	0.3	1.00E+00	0.723
L8-P2255	S2_2+3	932.4	935.3	2.9	1.3	0.3	4.20E+02	0.723
L8-P2255	S2_2+3	935.3	938.2	2.9	1.3	0.3	4.20E+02	0.723
L8-P2255	S2_2+3	938.6	939.8	1.2	0.25	0.3	1.70E+02	0.723
L8-P2255	S2_2+3	939.8	941	1.2	0.25	0.3	1.70E+02	0.723
L8-P2255	S2_4	944.4	944.73	0.33	0.13	0.3	8.00E+01	0.723
L8-P2255	S2_5+6	944.73	945.07	0.33	0.13	0.3	8.00E+01	0.723
L8-P2255	S2_5+6	945.07	945.4	0.33	0.13	0.3	8.00E+01	0.723
L8-P2255	S2_5+6	947.1	947.45	0.35	0.1	0.3	7.00E+01	0.723
L8-P2255	S2_5+6	947.45	947.8	0.35	0.1	0.3	7.00E+01	0.723
L8-P2255	S2_7+8	951.3	952.2	0.9	0.65	0.3	4.80E+02	0.723
L8-P2255	S2_7+8	952.2	953.1	0.9	0.65	0.3	4.80E+02	0.723
L8-P2255	S2_7+8	953.9	954.86	0.96	0.12	0.3	4.50E+01	0.723
L8-P2255	S2_7+8	954.86	955.82	0.96	0.12	0.3	4.50E+01	0.723
L8-P2255	S2_9	955.82	956.78	0.96	0.12	0.3	4.50E+01	0.723
L8-P2255	S2_10+11	956.78	957.74	0.96	0.12	0.3	4.50E+01	0.723
L8-P2255	S2_10+11	957.74	958.7	0.96	0.12	0.3	4.50E+01	0.723
L8-P2255	S2_10+11	960.9	962.35	1.45	0.35	0.3	4.00E+01	0.723
L8-P2255	S2_10+11	962.35	963.8	1.45	0.35	0.3	4.00E+01	0.723
L8-P2255	S2_12	964.2	966	1.8	1.8	0.3	8.00E+02	0.723
L8-P2255	S2_15+16	973	973.2	0.2	0	0.3	1.00E+00	0.723
L8-P2255	S2_15+16	973.2	973.4	0.2	0	0.3	1.00E+00	0.723
L8-P2255	S2_15+16	977.2	977.9	0.7	0.7	0.3	7.50E+02	0.723
L8-P2255	S2_15+16	977.9	978.6	0.7	0.7	0.3	7.50E+02	0.723
L8-P2255	S3_3	987.8	988.6	0.8	0.4	0.3	4.00E+01	0.723
L8-P2255	S3_3	989.8	991.66	1.86	0.1	0.3	3.80E+02	0.723
L8-P2255	S3_4-7	991.66	993.52	1.86	0.1	0.3	3.80E+02	0.723
L8-P2255	S3_4-7	993.52	995.38	1.86	0.1	0.3	3.80E+02	0.723
L8-P2255	S3_4-7	995.38	997.24	1.86	0.1	0.3	3.80E+02	0.723
L8-P2255	S3_4-7	997.24	999.1	1.86	0.1	0.3	3.80E+02	0.723
L8-P2255	S3_4-7	999.7	999.75	0.05	0.05	0.3	6.00E+01	0.723
L8-P2255	S3_4-7	999.75	999.8	0.05	0.05	0.3	6.00E+01	0.723
L8-P2255	S3_4-7	999.8	999.85	0.05	0.05	0.3	6.00E+01	0.723
L8-P2255	S3_4-7	999.85	999.9	0.05	0.05	0.3	6.00E+01	0.723
L8-P2255	S3_8	1004	1005.1	1.1	0.3	0.3	4.00E+01	0.723
L8-P2255	S3_9+10	1006.2	1008.2	2	0.8	0.3	1.00E+02	0.723
L8-P2255	S3_9+10	1008.2	1010.2	2	0.8	0.3	1.00E+02	0.723
L8-P2255	P1_2	1018.3	1020.8	2.5	0.4	0.3	4.00E+01	0.723
L8-P2255	P1_2	1021.3	1021.6	0.3	0.3	0.3	4.00E+01	0.723
L8-P2255	P1_2	1022.2	1036.7	14.5	1.1	0.3	2.20E+02	0.723
L8-P2255	P2_1-3	1045.8	1045.93	0.13	0	0.3	1.00E+00	0.723
L8-P2255	P2_1-3	1045.93	1046.07	0.13	0	0.3	1.00E+00	0.723
L8-P2255	P2_1-3	1046.07	1046.2	0.13	0	0.3	1.00E+00	0.723
L8-P2255	P2_1-3	1047.6	1047.9	0.3	0.3	0.3	2.20E+02	0.723
L8-P2255	P2_1-3	1047.9	1048.2	0.3	0.3	0.3	2.20E+02	0.723
L8-P2255	P2_1-3	1048.2	1048.5	0.3	0.3	0.3	2.20E+02	0.723
L8-P2255	P2_1-3	1050	1051.4	1.4	0.5	0.3	6.00E+02	0.723
L8-P2255	P2_1-3	1051.4	1052.8	1.4	0.5	0.3	6.00E+02	0.723
L8-P2255	P2_1-3	1052.8	1054.2	1.4	0.5	0.3	6.00E+02	0.723
L8-P2255	P2_7-9	1067.3	1068.53	1.23	0.37	0.3	1.40E+02	0.723
L8-P2255	P2_7-9	1068.53	1069.77	1.23	0.37	0.3	1.40E+02	0.723
L8-P2255	P2_7-9	1069.77	1071	1.23	0.37	0.3	1.40E+02	0.723
L8-P2255	P2_10	1073.2	1075.1	1.9	0.7	0.3	2.00E+02	0.723
L8-P2255	P2_10	1075.7	1077.1	1.4	1.4	0.3	9.00E+01	0.723
L8-SP21	S1_1	899.5	899.9	0.4	0.4	0.3	1.00E+00	0.723
L8-SP21	S1_1	901.8	902.1	0.3	0.3	0.3	1.00E+00	0.723
L8-SP21	S1_2	905.9	906.1	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S1_2	906.4	907.2	0.8	0.8	0.3	1.00E+00	0.723
L8-SP21	S1_3	910.1	910.3	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S1_3	911.4	911.6	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S1_3	912	912.53	0.53	0.53	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	912.53	913.07	0.53	0.53	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	913.07	913.6	0.53	0.53	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	914.3	914.9	0.6	0.6	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	914.9	915.5	0.6	0.6	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	915.9	916.15	0.25	0.25	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	916.15	916.4	0.25	0.25	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	917.2	917.3	0.1	0.1	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	917.3	917.4	0.1	0.1	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	918	918.2	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S1_4+5	918.2	918.4	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S2_1+2	935.2	935.4	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S2_2+3	935.4	935.6	0.2	0.2	0.3	1.00E+00	0.723
L8-SP21	S2_1+2	936.1	936.45	0.35	0.35	0.3	1.10E+03	0.723
L8-SP21	S2_2+3	936.45	936.8	0.35	0.35	0.3	1.10E+03	0.723
L8-SP21	S2_2+3	938.3	940.68	2.38	0.02	0.3	9.30E+01	0.723
L8-SP21	S2_2+3	940.68	943.06	2.38	0.02	0.3	9.30E+01	0.723
L8-SP21	S2_4	943.06	945.44	2.38	0.02	0.3	9.30E+01	0.723
L8-SP21	S2_5+6	945.44	947.82	2.38	0.02	0.3	9.30E+01	0.723
L8-SP21	S2_5+6	947.82	950.2	2.38	0.02	0.3	9.30E+01	0.723
L8-SP21	S2_5+6	951	951.3	0.3	0	0.3	1.00E+00	0.723
L8-SP21	S2_5+6	951.3	951.6	0.3	0	0.3	1.00E+00	0.723
L8-SP21	S2_5+6	952	952.55	0.55	0.15	0.3	4.55E+02	0.723
L8-SP21	S2_5+6	952.55	953.1	0.55	0.15	0.3	4.55E+02	0.723
L8-SP21	S2_7+8	953.1	953.65	0.55	0.15	0.3	4.55E+02	0.723
L8-SP21	S2_7+8	953.65	954.2	0.55	0.15	0.3	4.55E+02	0.723
L8-SP21	S2_10+11	966	967.6	1.6	0.35	0.3	6.90E+01	0.723
L8-SP21	S2_10+11	967.6	969.2	1.6	0.35	0.3	6.90E+01	0.723
L8-SP21	S2_12	973.1	973.93	0.83	0.2	0.3	7.40E+01	0.723
L8-SP21	S2_13+14	973.93	974.77	0.83	0.2	0.3	7.40E+01	0.723
L8-SP21	S2_13+14	974.77	975.6	0.83	0.2	0.3	7.40E+01	0.723
L8-SP21	S2_15+16	978.5	978.6	0.1	0	0.3	1.00E+00	0.723
L8-SP21	S2_15+16	978.6	978.7	0.1	0	0.3	1.00E+00	0.723
L8-SP21	S2_15+16	980.1	980.65	0.55	0.3	0.3	1.21E+02	0.723
L8-SP21	S2_15+16	980.65	981.2	0.55	0.3	0.3	1.21E+02	0.723
L8-SP21	S3_3	988.3	994.5	6.2	0.2	0.3	3.20E+01	0.723
L8-SP21	S3_3	995.4	995.54	0.14	0.14	0.3	7.09E+02	0.723
L8-SP21	S3_4-7	995.54	995.68	0.14	0.14	0.3	7.09E+02	0.723
L8-SP21	S3_4-7	995.68	995.82	0.14	0.14	0.3	7.09E+02	0.723
L8-SP21	S3_4-7	995.82	995.96	0.14	0.14	0.3	7.09E+02	0.723
L8-SP21	S3_4-7	995.96	996.1	0.14	0.14	0.3	7.09E+02	0.723
L8-SP21	S3_8	1008.8	1010	1.2	0.4	0.3	3.39E+02	0.723
L8-SP21	S3_9+10	1012.7	1012.9	0.2	0.2	0.3	1.26E+02	0.723
L8-SP21	S3_9+10	1012.9	1013.1	0.2	0.2	0.3	1.26E+02	0.723
L8-SP21	S3_9+10	1014	1015.85	1.85	0.15	0.3	6.80E+01	0.723
L8-SP21	S3_9+10	1015.85	1017.7	1.85	0.15	0.3	6.80E+01	0.723
L8-SP21	P1_2	1028.4	1032.77	4.37	0.33	0.3	2.95E+02	0.723
L8-SP21	P1_4	1032.77	1037.13	4.37	0.33	0.3	2.95E+02	0.723
L8-SP21	P1_4	1037.13	1041.5	4.37	0.33	0.3	2.95E+02	0.723
L8-SP21	P1_5+6	1045.4	1046.6	1.2	0.4	0.3	2.01E+02	0.723
L8-SP21	P1_5+6	1046.6	1047.8	1.2	0.4	0.3	2.01E+02	0.723
L8-SP21	P2_1-3	1052	1052.1	0.1	0.1	0.3	4.60E+01	0.723
L8-SP21	P2_1-3	1052.1	1052.2	0.1	0.1	0.3	4.60E+01	0.723
L8-SP21	P2_1-3	1052.2	1052.3	0.1	0.1	0.3	4.60E+01	0.723
L8-SP21	P2_1-3	1055.9	1056.63	0.73	0.13	0.3	6.70E+01	0.723
L8-SP21	P2_1-3	1056.63	1057.37	0.73	0.13	0.3	6.70E+01	0.723
L8-SP21	P2_1-3	1057.37	1058.1	0.73	0.13	0.3	6.70E+01	0.723
L8-SP21	P2_7-9	1067.6	1068.13	0.53	0.2	0.3	2.32E+02	0.723
L8-SP21	P2_7-9	1068.13	1068.67	0.53	0.2	0.3	2.32E+02	0.723
L8-SP21	P2_7-9	1068.67	1069.2	0.53	0.2	0.3	2.32E+02	0.723
L8-SP21	P2_7-9	1072.3	1072.93	0.63	0.17	0.3	8.70E+01	0.723
L8-SP21	P2_7-9	1072.93	1073.57	0.63	0.17	0.3	8.70E+01	0.723
L8-SP21	P2_7-9	1073.57	1074.2	0.63	0.17	0.3	8.70E+01	0.723
L8-SP21	P2_10	1075.7	1076.3	0.6	0.6	0.3	1.65E+02	0.723
L8-SP21	P2_10	1080.1	1082	1.9	0.6	0.3	5.21E+02	0.723
L8-SP21	G1_1	1084.1	1085	0.9	0.2	0.3	7.10E+01	0.723
