ÅS∫≈	ÕÍ◊ÍæÆ…Ó	≤π–ƒ∫£∞Œ	∂œøÈ	µÿ≤„√˚≥∆	…∞≤„◊È	∂•…Ó	ÕÍ◊ÍæÆ…Ó
”¢∂´112	2200	3085.8	C	N22	K29	680	728
”¢∂´112	2200	3085.8	C	N22	K210	728	802
”¢∂´112	2200	3085.8	C	N22	K211	802	843
”¢∂´112	2200	3085.8	C	N22	K212	843	905
”¢∂´112	2200	3085.8	C	N21	K3	905	960
”¢∂´112	2200	3085.8	C	N21	K31	960	1020
”¢∂´112	2200	3085.8	C	N21	K32	1020	1067
”¢∂´112	2200	3085.8	C	N21	K33	1067	1119
”¢∂´112	2200	3085.8	C	N21	K34	1119	1165
”¢∂´112	2200	3085.8	C	N21	K35	1165	1228
”¢∂´112	2200	3085.8	C	N21	K36	1228	1305
”¢∂´112	2200	3085.8	C	N21	K37	1305	1391
”¢∂´112	2200	3085.8	C	N21	K4	1391	1457
”¢∂´112	2200	3085.8	C	N21	K41	1457	1515
”¢∂´112	2200	3085.8	B	N21	K34	1515	1515
”¢∂´112	2200	3085.8	B	N21	K35	1515	1568
”¢∂´112	2200	3085.8	B	N21	K36	1568	1640
”¢∂´112	2200	3085.8	B	N21	K37	1640	1723
”¢∂´112	2200	3085.8	B	N21	K4	1723	1789
”¢∂´112	2200	3085.8	B	N21	K41	1789	1852
”¢∂´112	2200	3085.8	B	N21	K42	1852	1912
”¢∂´112	2200	3085.8	B	N21	K43	1912	1976
”¢∂´112	2200	3085.8	B	N21	K44	1976	2056
”¢∂´112	2200	3085.8	B	N21	K45	2056	2200
”¢∂´114	2800	3018.61	B	N22	K26	672	728
”¢∂´114	2800	3026.61	B	N22	K27	728	780
”¢∂´114	2800	3033.61	B	N22	K28	780	844
”¢∂´114	2800	3039.61	B	N22	K29	844	900
”¢∂´114	2800	3046.61	B	N22	K210	900	959
”¢∂´114	2800	3055.61	B	N22	K211	959	1001
”¢∂´114	2800	3060.61	B	N22	K212	1001	1062
”¢∂´114	2800	3068.61	B	N21	K3	1062	1115
”¢∂´114	2800	3075.61	B	N21	K31	1115	1170
”¢∂´114	2800	3082.61	B	N21	K32	1170	1225
”¢∂´114	2800	3090.61	B	N21	K33	1225	1266
”¢∂´114	2800	3096.61	B	N21	K34	1266	1315
”¢∂´114	2800	3102.61	B	N21	K35	1315	1383
”¢∂´114	2800	3112.61	B	N21	K36	1383	1460
”¢∂´114	2800	3122.61	B	N21	K37	1460	1540
”¢∂´114	2800	3133.61	B	N21	K4	1540	1616
”¢∂´114	2800	3140.61	B	N21	K41	1616	1644
”¢∂´114	2800	3039.61	A	N22	K29	1644	1703
”¢∂´114	2800	3147.61	A	N22	K210	1703	1770
”¢∂´114	2800	3157.61	A	N22	K211	1770	1813
”¢∂´114	2800	3162.61	A	N22	K212	1813	1873
”¢∂´114	2800	3173.61	A	N22	K3	1873	1936
”¢∂´114	2800	3181.61	A	N21	K31	1936	1994
”¢∂´114	2800	3189.61	A	N21	K32	1994	2047
”¢∂´114	2800	3197.61	A	N21	K33	2047	2100
”¢∂´114	2800	3204.61	A	N21	K34	2100	2150
”¢∂´114	2800	3211.61	A	N21	K35	2150	2230
”¢∂´114	2800	3236.61	YX	N22	K210	2230	2298
”¢∂´114	2800	3243.61	YX	N22	K211	2298	2348
”¢∂´114	2800	3249.61	YX	N22	K212	2348	2415
”¢∂´114	2800	3259.61	YX	N22	K3	2415	2476
”¢∂´114	2800	3268.61	YX	N21	K31	2476	2534
”¢∂´114	2800	3276.61	YX	N21	K32	2534	2584
”¢∂´114	2800	3284.61	YX	N21	K33	2584	2636
”¢∂´114	2800	3292.61	YX	N21	K34	2636	2689
”¢∂´114	2800	3299.61	YX	N21	K35	2689	2760
”¢∂´114	2800	3309.61	YX	N21	K36	2760	2800
”¢∂´115	3300	3102.95	C	N22	K25	450	522
”¢∂´115	3300	3102.95	C	N22	K26	522	580
”¢∂´115	3300	3102.95	C	N22	K27	580	628
”¢∂´115	3300	3102.95	C	N22	K28	628	693
”¢∂´115	3300	3102.95	C	N22	K29	693	742
”¢∂´115	3300	3102.95	C	N22	K210	742	805
”¢∂´115	3300	3102.95	C	N22	K211	805	840
”¢∂´115	3300	3102.95	C	N22	K212	840	905
”¢∂´115	3300	3102.95	C	N21	K3	905	962
”¢∂´115	3300	3102.95	C	N21	K31	962	1024
”¢∂´115	3300	3102.95	C	N21	K32	1024	1070
”¢∂´115	3300	3102.95	C	N21	K33	1070	1122
”¢∂´115	3300	3102.95	C	N21	K34	1122	1168
”¢∂´115	3300	3102.95	C	N21	K35	1168	1233
”¢∂´115	3300	3102.95	C	N21	K36	1233	1251
”¢∂´115	3300	3102.95	A	N22	K210	1251	1322
”¢∂´115	3300	3102.95	A	N22	K211	1322	1368
”¢∂´115	3300	3102.95	A	N22	K212	1368	1428
”¢∂´115	3300	3102.95	A	N21	K3	1428	1486
”¢∂´115	3300	3102.95	A	N21	K31	1486	1548
”¢∂´115	3300	3102.95	A	N21	K32	1548	1594
”¢∂´115	3300	3102.95	A	N21	K33	1594	1648
”¢∂´115	3300	3102.95	A	N21	K34	1648	1692
”¢∂´115	3300	3102.95	A	N21	K35	1692	1758
”¢∂´115	3300	3102.95	A	N21	K36	1758	1837
”¢∂´115	3300	3102.95	A	N21	K37	1837	1943
”¢∂´115	3300	3102.95	A	N21	K4	1943	2012
”¢∂´115	3300	3102.95	A	N21	K41	2012	2076
”¢∂´115	3300	3102.95	A	N21	K42	2076	2134
”¢∂´115	3300	3102.95	A	N21	K43	2134	2201
”¢∂´115	3300	3102.95	A	N21	K44	2201	2282
”¢∂´115	3300	3102.95	A	N21	K45	2282	2370
”¢∂´115	3300	3102.95	YX	N22	K210	2370	2432
”¢∂´115	3300	3102.95	YX	N22	K211	2432	2475
”¢∂´115	3300	3102.95	YX	N22	K212	2475	2540
”¢∂´115	3300	3102.95	YX	N21	K3	2540	2607
”¢∂´115	3300	3102.95	YX	N21	K31	2607	2667
”¢∂´115	3300	3102.95	YX	N21	K32	2667	2722
”¢∂´115	3300	3102.95	YX	N21	K33	2722	2772
”¢∂´115	3300	3102.95	YX	N21	K34	2772	2826
”¢∂´115	3300	3102.95	YX	N21	K35	2826	2891
”¢∂´115	3300	3102.95	YX	N21	K36	2891	2976
”¢∂´115	3300	3102.95	YX	N21	K37	2976	3054
”¢∂´115	3300	3102.95	YX	N21	K4	3054	3120
”¢∂´115	3300	3102.95	YX	N21	K41	3120	3170
”¢∂´115	3300	3102.95	YX	N21	K42	3170	3236
”¢∂´115	3300	3102.95	YX	N21	K43	3236	3300
”¢∂´116	3000	3038.8	C	N22	K25	424	503
”¢∂´116	3000	3038.8	C	N22	K26	503	558
”¢∂´116	3000	3038.8	C	N22	K27	558	603
”¢∂´116	3000	3038.8	C	N22	K28	603	666
”¢∂´116	3000	3038.8	C	N22	K29	666	718
”¢∂´116	3000	3038.8	C	N22	K210	718	783
”¢∂´116	3000	3038.8	C	N22	K211	783	834
”¢∂´116	3000	3038.8	C	N22	K212	834	904
”¢∂´116	3000	3038.8	B	N22	K29	904	957
”¢∂´116	3000	3038.8	B	N22	K210	957	1017
”¢∂´116	3000	3038.8	B	N22	K211	1017	1068
”¢∂´116	3000	3038.8	B	N22	K212	1068	1134
”¢∂´116	3000	3038.8	B	N21	K3	1134	1201
”¢∂´116	3000	3038.8	B	N21	K31	1201	1276
”¢∂´116	3000	3038.8	B	N21	K32	1276	1336
”¢∂´116	3000	3038.8	B	N21	K33	1336	1392
”¢∂´116	3000	3038.8	B	N21	K34	1392	1449
”¢∂´116	3000	3038.8	B	N21	K35	1449	1525
”¢∂´116	3000	3038.8	B	N21	K36	1525	1598
”¢∂´116	3000	3038.8	A	N21	K34	1598	1654
”¢∂´116	3000	3038.8	A	N21	K35	1654	1722
”¢∂´116	3000	3038.8	A	N21	K36	1722	1787
”¢∂´116	3000	3038.8	A	N21	K37	1787	1860
”¢∂´116	3000	3038.8	A	N21	K4	1860	1934
”¢∂´116	3000	3038.8	A	N21	K41	1934	1990
”¢∂´116	3000	3038.8	A	N21	K42	1990	2049
”¢∂´116	3000	3038.8	A	N21	K43	2049	2105
”¢∂´116	3000	3038.8	A	N21	K44	2105	2179
”¢∂´116	3000	3038.8	A	N21	K45	2179	2236
”¢∂´116	3000	3038.8	YX	N22	K28	2236	2293
”¢∂´116	3000	3038.8	YX	N22	K29	2293	2344
”¢∂´116	3000	3038.8	YX	N22	K210	2344	2407
”¢∂´116	3000	3038.8	YX	N22	K211	2407	2449
”¢∂´116	3000	3038.8	YX	N22	K212	2449	2519
”¢∂´116	3000	3038.8	YX	N21	K3	2519	2579
”¢∂´116	3000	3038.8	YX	N21	K31	2579	2640
”¢∂´116	3000	3038.8	YX	N21	K32	2640	2700
”¢∂´116	3000	3038.8	YX	N21	K33	2700	2744
”¢∂´116	3000	3038.8	YX	N21	K34	2744	2794
”¢∂´116	3000	3038.8	YX	N21	K35	2794	2856
”¢∂´116	3000	3038.8	YX	N21	K36	2856	2921
”¢∂´116	3000	3038.8	YX	N21	K37	2921	2988
”¢∂´116	3000	3038.8	YX	N21	K4	2988	3000
”¢∂´117	2500	3064.37	C	N22	K26	500	557
”¢∂´117	2500	3064.37	C	N22	K27	557	602
”¢∂´117	2500	3064.37	C	N22	K28	602	666
”¢∂´117	2500	3064.37	C	N22	K29	666	721
”¢∂´117	2500	3064.37	C	N22	K210	721	758
”¢∂´117	2500	3064.37	B	N22	K25	758	846
”¢∂´117	2500	3064.37	B	N22	K26	846	908
”¢∂´117	2500	3064.37	B	N22	K27	908	955
”¢∂´117	2500	3064.37	B	N22	K28	955	1019
”¢∂´117	2500	3064.37	B	N22	K29	1019	1074
”¢∂´117	2500	3064.37	B	N22	K210	1074	1140
”¢∂´117	2500	3064.37	B	N22	K211	1140	1206
”¢∂´117	2500	3064.37	A	N22	K212	1206	1274
”¢∂´117	2500	3064.37	A	N21	K3	1274	1338
”¢∂´117	2500	3064.37	A	N21	K31	1338	1412
”¢∂´117	2500	3064.37	A	N21	K32	1412	1469
”¢∂´117	2500	3064.37	A	N21	K33	1469	1523
”¢∂´117	2500	3064.37	A	N21	K34	1523	1578
”¢∂´117	2500	3064.37	A	N21	K35	1578	1612
”¢∂´117	2500	3064.37	YX	N22	YX	1612	2500
”¢∂´118	3300	3145.26	C	N22	K24	360	460
”¢∂´118	3300	3145.26	C	N22	K25	460	538
”¢∂´118	3300	3145.26	C	N22	K26	538	584
”¢∂´118	3300	3145.26	C	N22	K27	584	633
”¢∂´118	3300	3145.26	C	N22	K28	633	691
”¢∂´118	3300	3145.26	C	N22	K29	691	742
”¢∂´118	3300	3145.26	C	N22	K210	742	808
”¢∂´118	3300	3145.26	C	N22	K211	808	850
”¢∂´118	3300	3145.26	C	N22	K212	850	913
”¢∂´118	3300	3145.26	C	N21	K3	913	973
”¢∂´118	3300	3145.26	C	N21	K31	973	1037
”¢∂´118	3300	3145.26	C	N21	K32	1037	1088
”¢∂´118	3300	3145.26	C	N21	K33	1088	1134
”¢∂´118	3300	3145.26	C	N21	K34	1134	1178
”¢∂´118	3300	3145.26	C	N21	K35	1178	1251
”¢∂´118	3300	3145.26	C	N21	K36	1251	1320
”¢∂´118	3300	3145.26	A	N21	K3	1320	1386
”¢∂´118	3300	3145.26	A	N21	K31	1386	1444
”¢∂´118	3300	3145.26	A	N21	K32	1444	1494
”¢∂´118	3300	3145.26	A	N21	K33	1494	1538
”¢∂´118	3300	3145.26	A	N21	K34	1538	1589
”¢∂´118	3300	3145.26	A	N21	K35	1589	1660
”¢∂´118	3300	3145.26	A	N21	K36	1660	1731
”¢∂´118	3300	3145.26	A	N21	K37	1731	1817
”¢∂´118	3300	3145.26	A	N21	K4	1817	1877
”¢∂´118	3300	3145.26	A	N21	K41	1877	1927
”¢∂´118	3300	3145.26	A	N21	K42	1927	1942
”¢∂´118	3300	3145.26	YX	N22	YX	1942	3075
”¢∂´118	3300	3145.26	YX	N21	K4	3075	3147
”¢∂´118	3300	3145.26	YX	N21	K41	3147	3197
”¢∂´118	3300	3145.26	YX	N21	K42	3197	3256
”¢∂´118	3300	3145.26	YX	N21	K41	3256	3300
”¢ ‘10-1	2450	3132.75	C	N22	K26	523	565
”¢ ‘10-1	2450	3132.75	C	N22	K27	565	621
”¢ ‘10-1	2450	3132.75	C	N22	K28	621	684
”¢ ‘10-1	2450	3132.75	C	N22	K29	684	735
”¢ ‘10-1	2450	3132.75	C	N22	K210	735	792
”¢ ‘10-1	2450	3132.75	C	N22	K211	792	826
”¢ ‘10-1	2450	3132.75	C	N22	K212	826	885
”¢ ‘10-1	2450	3132.75	C	N21	K3	885	940
”¢ ‘10-1	2450	3132.75	C	N21	K31	940	1000
”¢ ‘10-1	2450	3132.75	C	N21	K32	1000	1041
”¢ ‘10-1	2450	3132.75	B	N22	K29	1041	1096
”¢ ‘10-1	2450	3132.75	B	N22	K210	1096	1158
”¢ ‘10-1	2450	3132.75	B	N22	K211	1158	1188
”¢ ‘10-1	2450	3132.75	B	N22	K212	1188	1245
”¢ ‘10-1	2450	3132.75	B	N21	K3	1245	1304
”¢ ‘10-1	2450	3132.75	B	N21	K31	1304	1352
”¢ ‘10-1	2450	3132.75	B	N21	K32	1352	1402
”¢ ‘10-1	2450	3132.75	B	N21	K33	1402	1450
”¢ ‘10-1	2450	3132.75	B	N21	K34	1450	1490
”¢ ‘10-1	2450	3132.75	B	N21	K35	1490	1556
”¢ ‘10-1	2450	3132.75	B	N21	K36	1556	1629
”¢ ‘10-1	2450	3132.75	B	N21	K37	1629	1705
”¢ ‘10-1	2450	3132.75	B	N21	K4	1705	1780
”¢ ‘10-1	2450	3132.75	B	N21	K41	1780	1829
”¢ ‘10-1	2450	3132.75	B	N21	K42	1829	1871
”¢ ‘10-1	2450	3132.75	A	N21	K4	1871	1949
”¢ ‘10-1	2450	3132.75	A	N21	K41	1949	1994
”¢ ‘10-1	2450	3132.75	A	N21	K42	1994	2047
”¢ ‘10-1	2450	3132.75	A	N21	K43	2047	2111
”¢ ‘10-1	2450	3132.75	A	N21	K44	2111	2184
”¢ ‘10-1	2450	3132.75	A	N21	K45	2184	2281
”¢ ‘10-1	2450	3132.75	A	N21	K46	2281	2373
”¢ ‘10-1	2450	3132.75	A	N21	K47	2373	2450
”¢ ‘1-1	2650	3014.21	B	N22	K26	623	674
”¢ ‘1-1	2650	3014.21	B	N22	K27	674	725
”¢ ‘1-1	2650	3014.21	B	N22	K28	725	790
”¢ ‘1-1	2650	3014.21	B	N22	K29	790	844
”¢ ‘1-1	2650	3014.21	B	N22	K210	844	906
”¢ ‘1-1	2650	3014.21	B	N22	K211	906	944
”¢ ‘1-1	2650	3014.21	B	N22	K212	944	1004
”¢ ‘1-1	2650	3014.21	B	N21	K3	1004	1059
”¢ ‘1-1	2650	3014.21	B	N21	K31	1059	1119
”¢ ‘1-1	2650	3014.21	B	N21	K32	1119	1176
”¢ ‘1-1	2650	3014.21	B	N21	K33	1176	1212
”¢ ‘1-1	2650	3014.21	B	N21	K34	1212	1248
”¢ ‘1-1	2650	3014.21	B	N21	K35	1248	1316
”¢ ‘1-1	2650	3014.21	B	N21	K36	1316	1406
”¢ ‘1-1	2650	3014.21	A	N22	K26	1406	1456
”¢ ‘1-1	2650	3014.21	A	N22	K27	1456	1505
”¢ ‘1-1	2650	3014.21	A	N22	K28	1505	1572
”¢ ‘1-1	2650	3014.21	A	N22	K29	1572	1624
”¢ ‘1-1	2650	3014.21	A	N22	K210	1624	1686
”¢ ‘1-1	2650	3014.21	A	N22	K211	1686	1730
”¢ ‘1-1	2650	3014.21	A	N22	K212	1730	1795
”¢ ‘1-1	2650	3014.21	A	N21	K3	1795	1859
”¢ ‘1-1	2650	3014.21	A	N21	K31	1859	1919
”¢ ‘1-1	2650	3014.21	A	N21	K32	1919	1971
”¢ ‘1-1	2650	3014.21	A	N21	K33	1971	2023
”¢ ‘1-1	2650	3014.21	A	N21	K34	2023	2072
”¢ ‘1-1	2650	3014.21	A	N21	K35	2072	2162
”¢ ‘1-1	2650	3014.21	YX	N22	K27	2162	2210
”¢ ‘1-1	2650	3014.21	YX	N22	K28	2210	2270
”¢ ‘1-1	2650	3014.21	YX	N22	K29	2270	2323
”¢ ‘1-1	2650	3014.21	YX	N22	K210	2323	2388
”¢ ‘1-1	2650	3014.21	YX	N22	K211	2388	2440
”¢ ‘1-1	2650	3014.21	YX	N22	K212	2440	2504
”¢ ‘1-1	2650	3014.21	YX	N21	K3	2504	2564
”¢ ‘1-1	2650	3014.21	YX	N21	K31	2564	2624
”¢ ‘1-1	2650	3014.21	YX	N21	K32	2624	2650
”¢ ‘11-1	2450	3117.6	C	N22	K26	476	520
”¢ ‘11-1	2450	3117.6	C	N22	K27	520	568
”¢ ‘11-1	2450	3117.6	C	N22	K28	568	637
”¢ ‘11-1	2450	3117.6	C	N22	K29	637	688
”¢ ‘11-1	2450	3117.6	C	N22	K210	688	750
”¢ ‘11-1	2450	3117.6	C	N22	K211	750	807
”¢ ‘11-1	2450	3117.6	C	N22	K212	807	866
”¢ ‘11-1	2450	3117.6	C	N21	K3	866	920
”¢ ‘11-1	2450	3117.6	C	N21	K31	920	983
”¢ ‘11-1	2450	3117.6	C	N21	K32	983	1022
”¢ ‘11-1	2450	3117.6	B	N22	K29	1022	1073
”¢ ‘11-1	2450	3117.6	B	N22	K210	1073	1134
”¢ ‘11-1	2450	3117.6	B	N22	K211	1134	1172
”¢ ‘11-1	2450	3117.6	B	N22	K212	1172	1224
”¢ ‘11-1	2450	3117.6	B	N22	K3	1224	1280
”¢ ‘11-1	2450	3117.6	B	N21	K31	1280	1340
”¢ ‘11-1	2450	3117.6	B	N21	K32	1340	1385
”¢ ‘11-1	2450	3117.6	B	N21	K33	1385	1426
”¢ ‘11-1	2450	3117.6	B	N21	K34	1426	1466
”¢ ‘11-1	2450	3117.6	B	N21	K35	1466	1530
”¢ ‘11-1	2450	3117.6	B	N21	K36	1530	1592
”¢ ‘11-1	2450	3117.6	B	N21	K37	1592	1725
”¢ ‘11-1	2450	3117.6	B	N21	K41	1725	1784
”¢ ‘11-1	2450	3117.6	B	N21	K42	1784	1842
”¢ ‘11-1	2450	3117.6	B	N21	K43	1842	1900
”¢ ‘11-1	2450	3117.6	A	N21	K42	1900	1962
”¢ ‘11-1	2450	3117.6	A	N21	K43	1962	2028
”¢ ‘11-1	2450	3117.6	A	N21	K44	2028	2103
”¢ ‘11-1	2450	3117.6	A	N21	K45	2103	2190
”¢ ‘11-1	2450	3117.6	A	N21	K46	2190	2278
”¢ ‘11-1	2450	3117.6	A	N21	K47	2278	2357
”¢ ‘11-1	2450	3117.6	A	N21	K48	2357	2429
”¢ ‘11-1	2450	3117.6	A	N21	K5	2429	2450
”¢ ‘1-2	1319	3014.21	B	N22	K26	625	675
”¢ ‘1-2	1319	3014.21	B	N22	K27	675	724
”¢ ‘1-2	1319	3014.21	B	N22	K28	724	792
”¢ ‘1-2	1319	3014.21	B	N22	K29	792	845
”¢ ‘1-2	1319	3014.21	B	N22	K210	845	908
”¢ ‘1-2	1319	3014.21	B	N22	K211	908	946
”¢ ‘1-2	1319	3014.21	B	N22	K212	946	1005
”¢ ‘1-2	1319	3014.21	B	N21	K3	1005	1059
”¢ ‘1-2	1319	3014.21	B	N21	K31	1059	1121
”¢ ‘1-2	1319	3014.21	B	N21	K32	1121	1178
”¢ ‘1-2	1319	3014.21	B	N21	K33	1178	1214
”¢ ‘1-2	1319	3014.21	B	N21	K34	1214	1251
”¢ ‘1-2	1319	3014.21	B	N21	K35	1251	1319
”¢ ‘12-1	2310	3105.68	C	N22	K26	517	563
”¢ ‘12-1	2310	3105.68	C	N22	K27	563	611
”¢ ‘12-1	2310	3105.68	C	N22	K28	611	670
”¢ ‘12-1	2310	3105.68	C	N22	K29	670	721
”¢ ‘12-1	2310	3105.68	C	N22	K210	721	782
”¢ ‘12-1	2310	3105.68	C	N22	K211	782	821
”¢ ‘12-1	2310	3105.68	C	N22	K212	821	879
”¢ ‘12-1	2310	3105.68	C	N21	K3	879	942
”¢ ‘12-1	2310	3105.68	C	N21	K31	942	1015
”¢ ‘12-1	2310	3105.68	B	N22	K29	1015	1063
”¢ ‘12-1	2310	3105.68	B	N22	K210	1063	1126
”¢ ‘12-1	2310	3105.68	B	N22	K211	1126	1161
”¢ ‘12-1	2310	3105.68	B	N22	K212	1161	1219
”¢ ‘12-1	2310	3105.68	B	N21	K3	1219	1279
”¢ ‘12-1	2310	3105.68	B	N21	K31	1279	1336
”¢ ‘12-1	2310	3105.68	B	N21	K32	1336	1388
”¢ ‘12-1	2310	3105.68	B	N21	K33	1388	1441
”¢ ‘12-1	2310	3105.68	B	N21	K34	1441	1483
”¢ ‘12-1	2310	3105.68	B	N21	K35	1483	1625
”¢ ‘12-1	2310	3105.68	B	N21	K37	1625	1734
”¢ ‘12-1	2310	3105.68	A	N21	K36	1734	1799
”¢ ‘12-1	2310	3105.68	A	N21	K37	1799	1870
”¢ ‘12-1	2310	3105.68	A	N21	K4	1870	1939
”¢ ‘12-1	2310	3105.68	A	N21	K41	1939	1989
”¢ ‘12-1	2310	3105.68	A	N21	K42	1989	2048
”¢ ‘12-1	2310	3105.68	A	N21	K43	2048	2112
”¢ ‘12-1	2310	3105.68	A	N21	K44	2112	2310
”¢ ‘1-3	1225	3014.21	B	N22	K26	627	677
”¢ ‘1-3	1225	3014.21	B	N22	K27	677	729
”¢ ‘1-3	1225	3014.21	B	N22	K28	729	792
”¢ ‘1-3	1225	3014.21	B	N22	K29	792	847
”¢ ‘1-3	1225	3014.21	B	N22	K210	847	909
”¢ ‘1-3	1225	3014.21	B	N22	K211	909	947
”¢ ‘1-3	1225	3014.21	B	N22	K212	947	1005
”¢ ‘1-3	1225	3014.21	B	N21	K3	1005	1062
”¢ ‘1-3	1225	3014.21	B	N21	K31	1062	1123
”¢ ‘1-3	1225	3014.21	B	N21	K32	1123	1179
”¢ ‘1-3	1225	3014.21	B	N21	K33	1179	1225
”¢ ‘13-1	2430	3129.32	C	N22	K26	523	568
”¢ ‘13-1	2430	3129.32	C	N22	K27	568	614
”¢ ‘13-1	2430	3129.32	C	N22	K28	614	674
”¢ ‘13-1	2430	3129.32	C	N22	K29	674	725
”¢ ‘13-1	2430	3129.32	C	N22	K210	725	792
”¢ ‘13-1	2430	3129.32	C	N22	K211	792	830
”¢ ‘13-1	2430	3129.32	C	N22	K212	830	884
”¢ ‘13-1	2430	3129.32	C	N21	K3	884	938
”¢ ‘13-1	2430	3129.32	C	N21	K31	938	989
”¢ ‘13-1	2430	3129.32	C	N21	K32	989	1035
”¢ ‘13-1	2430	3129.32	C	N21	K33	1035	1086
”¢ ‘13-1	2430	3129.32	C	N21	K34	1086	1128
”¢ ‘13-1	2430	3129.32	C	N21	K35	1128	1163
”¢ ‘13-1	2430	3129.32	B	N22	K211	1163	1192
”¢ ‘13-1	2430	3129.32	B	N22	K212	1192	1251
”¢ ‘13-1	2430	3129.32	B	N21	K3	1251	1315
”¢ ‘13-1	2430	3129.32	B	N21	K31	1315	1365
”¢ ‘13-1	2430	3129.32	B	N21	K32	1365	1418
”¢ ‘13-1	2430	3129.32	B	N21	K33	1418	1465
”¢ ‘13-1	2430	3129.32	B	N21	K34	1465	1506
”¢ ‘13-1	2430	3129.32	B	N21	K35	1506	1571
”¢ ‘13-1	2430	3129.32	B	N21	K36	1571	1652
”¢ ‘13-1	2430	3129.32	B	N21	K37	1652	1720
”¢ ‘13-1	2430	3129.32	B	N21	K4	1720	1790
”¢ ‘13-1	2430	3129.32	B	N21	K41	1790	1878
”¢ ‘13-1	2430	3129.32	A	N21	K4	1878	1955
”¢ ‘13-1	2430	3129.32	A	N21	K41	1955	2005
”¢ ‘13-1	2430	3129.32	A	N21	K42	2005	2060
”¢ ‘13-1	2430	3129.32	A	N21	K43	2060	2129
”¢ ‘13-1	2430	3129.32	A	N21	K44	2129	2202
”¢ ‘13-1	2430	3129.32	A	N21	K45	2202	2302
”¢ ‘13-1	2430	3129.32	A	N21	K46	2302	2398
”¢ ‘13-1	2430	3129.32	A	N21	K47	2398	2430
”¢ ‘1-4	1050	3014.21	B	N22	K26	627	678
”¢ ‘1-4	1050	3014.21	B	N22	K27	678	729
”¢ ‘1-4	1050	3014.21	B	N22	K28	729	794
”¢ ‘1-4	1050	3014.21	B	N22	K29	794	847
”¢ ‘1-4	1050	3014.21	B	N22	K210	847	909
”¢ ‘1-4	1050	3014.21	B	N22	K211	909	947
”¢ ‘1-4	1050	3014.21	B	N22	K212	947	1006
”¢ ‘1-4	1050	3014.21	B	N21	K3	1006	1050
”¢ ‘14-1	2230	3153	C	N22	K26	576	623
”¢ ‘14-1	2230	3153	C	N22	K27	623	670
”¢ ‘14-1	2230	3153	C	N22	K28	670	730
”¢ ‘14-1	2230	3153	C	N22	K29	730	786
”¢ ‘14-1	2230	3153	C	N22	K210	786	852
”¢ ‘14-1	2230	3153	C	N22	K211	852	894
”¢ ‘14-1	2230	3153	C	N22	K212	894	954
”¢ ‘14-1	2230	3153	C	N21	K3	954	1012
”¢ ‘14-1	2230	3153	C	N21	K31	1012	1065
”¢ ‘14-1	2230	3153	C	N21	K32	1065	1116
”¢ ‘14-1	2230	3153	C	N21	K33	1116	1168
”¢ ‘14-1	2230	3153	C	N21	K34	1168	1256
”¢ ‘14-1	2230	3153	B	N21	K31	1256	1314
”¢ ‘14-1	2230	3153	B	N21	K32	1314	1373
”¢ ‘14-1	2230	3153	B	N21	K33	1373	1416
”¢ ‘14-1	2230	3153	B	N21	K34	1416	1462
”¢ ‘14-1	2230	3153	B	N21	K35	1462	1537
”¢ ‘14-1	2230	3153	B	N21	K36	1537	1602
”¢ ‘14-1	2230	3153	B	N21	K37	1602	1670
”¢ ‘14-1	2230	3153	B	N21	K4	1670	1735
”¢ ‘14-1	2230	3153	B	N21	K41	1735	1792
”¢ ‘14-1	2230	3153	B	N21	K42	1792	1857
”¢ ‘14-1	2230	3153	B	N21	K43	1857	1914
”¢ ‘14-1	2230	3153	B	N21	K44	1914	1984
”¢ ‘14-1	2230	3153	B	N21	K45	1984	2034
”¢ ‘14-1	2230	3153	A	N21	K43	2034	2049
”¢ ‘14-1	2230	3153	A	N21	K44	2049	2136
”¢ ‘14-1	2230	3153	A	N21	K45	2136	2230
”¢ ‘15-1	2940	3090.1	C	N22	K26	518	562
”¢ ‘15-1	2940	3090.1	C	N22	K27	562	609
”¢ ‘15-1	2940	3090.1	C	N22	K28	609	669
”¢ ‘15-1	2940	3090.1	C	N22	K29	669	718
”¢ ‘15-1	2940	3090.1	C	N22	K210	718	780
”¢ ‘15-1	2940	3090.1	C	N22	K211	780	820
”¢ ‘15-1	2940	3090.1	C	N22	K212	820	878
”¢ ‘15-1	2940	3090.1	C	N21	K3	878	934
”¢ ‘15-1	2940	3090.1	B	N22	K28	934	998
”¢ ‘15-1	2940	3090.1	B	N22	K29	998	1045
”¢ ‘15-1	2940	3090.1	B	N22	K210	1045	1108
”¢ ‘15-1	2940	3090.1	B	N22	K211	1108	1144
”¢ ‘15-1	2940	3090.1	B	N22	K212	1144	1200
”¢ ‘15-1	2940	3090.1	B	N21	K3	1200	1261
”¢ ‘15-1	2940	3090.1	B	N21	K31	1261	1323
”¢ ‘15-1	2940	3090.1	B	N21	K32	1323	1371
”¢ ‘15-1	2940	3090.1	B	N21	K33	1371	1420
”¢ ‘15-1	2940	3090.1	B	N21	K34	1420	1468
”¢ ‘15-1	2940	3090.1	B	N21	K35	1468	1536
”¢ ‘15-1	2940	3090.1	B	N21	K36	1536	1612
”¢ ‘15-1	2940	3090.1	B	N21	K37	1612	1660
”¢ ‘15-1	2940	3090.1	A	N21	K35	1660	1728
