井号	深度	方位角	井斜角
方4-斜3	1704.95	12.255	1.215
方4-斜3	1705	12.25	1.216
方4-斜3	1705.05	12.244	1.218
方4-斜3	1705.1	12.239	1.219
方4-斜3	1705.15	12.233	1.22
方4-斜3	1705.2	12.228	1.222
方4-斜3	1705.25	12.222	1.223
方4-斜3	1705.3	12.217	1.224
方4-斜3	1705.35	12.211	1.226
方4-斜3	1705.4	12.205	1.227
方4-斜3	1705.45	12.199	1.228
方4-斜3	1705.5	12.193	1.229
方4-斜3	1705.55	12.187	1.231
方4-斜3	1705.6	12.181	1.232
方4-斜3	1705.65	12.175	1.233
方4-斜3	1705.7	12.169	1.234
方4-斜3	1705.75	12.163	1.236
方4-斜3	1705.8	12.157	1.237
方4-斜3	1705.85	12.15	1.238
方4-斜3	1705.9	12.144	1.239
方4-斜3	1705.95	12.138	1.24
方4-斜3	1706	12.131	1.241
方4-斜3	1706.05	12.124	1.243
方4-斜3	1706.1	12.118	1.244
方4-斜3	1706.15	12.111	1.245
方4-斜3	1706.2	12.104	1.246
方4-斜3	1706.25	12.097	1.247
方4-斜3	1706.3	12.091	1.248
方4-斜3	1706.35	12.084	1.249
方4-斜3	1706.4	12.077	1.25
方4-斜3	1706.45	12.07	1.251
方4-斜3	1706.5	12.063	1.252
方4-斜3	1706.55	12.055	1.253
方4-斜3	1706.6	12.048	1.254
方4-斜3	1706.65	12.041	1.255
方4-斜3	1706.7	12.034	1.256
方4-斜3	1706.75	12.026	1.257
方4-斜3	1706.8	12.019	1.258
方4-斜3	1706.85	12.011	1.259
方4-斜3	1706.9	12.004	1.26
方4-斜3	1706.95	11.996	1.261
方4-斜3	1707	11.989	1.262
方4-斜3	1707.05	11.981	1.263
方4-斜3	1707.1	11.973	1.264
方4-斜3	1707.15	11.965	1.264
方4-斜3	1707.2	11.958	1.265
方4-斜3	1707.25	11.95	1.266
方4-斜3	1707.3	11.942	1.267
方4-斜3	1707.35	11.934	1.268
方4-斜3	1707.4	11.926	1.268
方4-斜3	1707.45	11.918	1.269
方4-斜3	1707.5	11.91	1.27
方4-斜3	1707.55	11.902	1.271
方4-斜3	1707.6	11.894	1.271
方4-斜3	1707.65	11.886	1.272
方4-斜3	1707.7	11.878	1.273
方4-斜3	1707.75	11.869	1.274
方4-斜3	1707.8	11.861	1.274
方4-斜3	1707.85	11.853	1.275
方4-斜3	1707.9	11.845	1.276
方4-斜3	1707.95	11.836	1.276
方4-斜3	1708	11.828	1.277
方4-斜3	1708.05	11.811	1.278
方4-斜3	1708.1	11.803	1.279
方4-斜3	1708.15	11.795	1.279
方4-斜3	1708.2	11.786	1.28
方4-斜3	1708.25	11.778	1.28
方4-斜3	1708.3	11.769	1.281
方4-斜3	1708.35	11.761	1.282
方4-斜3	1708.4	11.752	1.282
方4-斜3	1708.45	11.744	1.283
方4-斜3	1708.5	11.736	1.283
方4-斜3	1708.55	11.727	1.284
方4-斜3	1708.6	11.719	1.284
方4-斜3	1708.65	11.71	1.285
方4-斜3	1708.7	11.702	1.285
方4-斜3	1708.75	11.693	1.285
方4-斜3	1708.8	11.685	1.286
方4-斜3	1708.85	11.676	1.286
方4-斜3	1708.9	11.668	1.287
方4-斜3	1708.95	11.659	1.287
方4-斜3	1709	11.651	1.288
方4-斜3	1709.05	11.642	1.288
方4-斜3	1709.1	11.634	1.288
方4-斜3	1709.15	11.625	1.289
方4-斜3	1709.2	11.617	1.289
方4-斜3	1709.25	11.609	1.29
方4-斜3	1709.3	11.6	1.29
方4-斜3	1709.35	11.592	1.29
方4-斜3	1709.4	11.584	1.291
方4-斜3	1709.45	11.575	1.291
方4-斜3	1709.5	11.567	1.291
方4-斜3	1709.55	11.559	1.291
方4-斜3	1709.6	11.551	1.292
方4-斜3	1709.65	11.542	1.292
方4-斜3	1709.7	11.534	1.292
方4-斜3	1709.75	11.526	1.293
方4-斜3	1709.8	11.518	1.293
方4-斜3	1709.85	11.51	1.293
方4-斜3	1709.9	11.502	1.293
方4-斜3	1709.95	11.494	1.294
方4-斜3	1710	11.486	1.294
方4-斜3	1710.05	11.478	1.294
方4-斜3	1710.1	11.47	1.294
方4-斜3	1710.15	11.462	1.294
方4-斜3	1710.2	11.454	1.294
方4-斜3	1710.25	11.446	1.295
方4-斜3	1710.3	11.439	1.295
方4-斜3	1710.35	11.431	1.295
方4-斜3	1710.4	11.423	1.295
方4-斜3	1710.45	11.416	1.295
方4-斜3	1710.5	11.408	1.295
方4-斜3	1710.55	11.401	1.295
方4-斜3	1710.6	11.393	1.295
方4-斜3	1710.65	11.386	1.295
方4-斜3	1710.7	11.378	1.295
方4-斜3	1710.75	11.371	1.296
方4-斜3	1710.8	11.364	1.296
方4-斜3	1710.85	11.357	1.296
方4-斜3	1710.9	11.349	1.296
方4-斜3	1710.95	11.342	1.296
方4-斜3	1711	11.335	1.296
方4-斜3	1711.05	11.328	1.295
方4-斜3	1711.1	11.321	1.295
方4-斜3	1711.15	11.314	1.295
方4-斜3	1711.2	11.308	1.295
方4-斜3	1711.25	11.301	1.295
方4-斜3	1711.3	11.294	1.295
方4-斜3	1711.35	11.288	1.295
方4-斜3	1711.4	11.281	1.295
方4-斜3	1711.45	11.274	1.295
方4-斜3	1711.5	11.268	1.295
方4-斜3	1711.55	11.262	1.294
方4-斜3	1711.6	11.255	1.294
方4-斜3	1711.65	11.249	1.294
方4-斜3	1711.7	11.243	1.294
方4-斜3	1711.75	11.237	1.294
方4-斜3	1711.8	11.231	1.293
方4-斜3	1711.85	11.225	1.293
方4-斜3	1711.9	11.219	1.293
方4-斜3	1711.95	11.213	1.293
方4-斜3	1712	11.207	1.292
方4-斜3	1712.05	11.201	1.292
方4-斜3	1712.1	11.195	1.292
方4-斜3	1712.15	11.19	1.292
方4-斜3	1712.2	11.184	1.291
方4-斜3	1712.25	11.179	1.291
方4-斜3	1712.3	11.173	1.291
方4-斜3	1712.35	11.168	1.29
方4-斜3	1712.4	11.163	1.29
方4-斜3	1712.45	11.157	1.29
方4-斜3	1712.5	11.152	1.289
方4-斜3	1712.55	11.147	1.289
方4-斜3	1712.6	11.142	1.289
方4-斜3	1712.65	11.137	1.288
方4-斜3	1712.7	11.132	1.288
方4-斜3	1712.75	11.127	1.287
方4-斜3	1712.8	11.123	1.287
方4-斜3	1712.85	11.118	1.287
方4-斜3	1712.9	11.113	1.286
方4-斜3	1712.95	11.108	1.286
方4-斜3	1713	11.104	1.285
方4-斜3	1713.05	11.099	1.285
方4-斜3	1713.1	11.095	1.285
方4-斜3	1713.15	11.091	1.284
方4-斜3	1713.2	11.086	1.284
方4-斜3	1713.25	11.082	1.283
方4-斜3	1713.3	11.078	1.283
方4-斜3	1713.35	11.074	1.282
方4-斜3	1713.4	11.07	1.282
方4-斜3	1713.45	11.066	1.282
方4-斜3	1713.5	11.062	1.281
方4-斜3	1713.55	11.058	1.281
方4-斜3	1713.6	11.054	1.28
方4-斜3	1713.65	11.05	1.28
方4-斜3	1713.7	11.047	1.279
方4-斜3	1713.75	11.043	1.279
方4-斜3	1713.8	11.039	1.279
方4-斜3	1713.85	11.036	1.278
方4-斜3	1713.9	11.032	1.278
方4-斜3	1713.95	11.029	1.277
方4-斜3	1714	11.025	1.277
方4-斜3	1714.05	11.022	1.277
方4-斜3	1714.1	11.019	1.276
方4-斜3	1714.15	11.016	1.276
方4-斜3	1714.2	11.013	1.275
方4-斜3	1714.25	11.009	1.275
方4-斜3	1714.3	11.006	1.275
方4-斜3	1714.35	11.003	1.274
方4-斜3	1714.4	11	1.274
方4-斜3	1714.45	10.997	1.273
方4-斜3	1714.5	10.995	1.273
方4-斜3	1714.55	10.992	1.273
方4-斜3	1714.6	10.989	1.272
方4-斜3	1714.65	10.986	1.272
方4-斜3	1714.7	10.984	1.272
方4-斜3	1714.75	10.981	1.271
方4-斜3	1714.8	10.978	1.271
方4-斜3	1714.85	10.976	1.271
方4-斜3	1714.9	10.973	1.27
方4-斜3	1714.95	10.971	1.27
方4-斜3	1715	10.969	1.27
方4-斜3	1715.05	10.966	1.269
方4-斜3	1715.1	10.964	1.269
方4-斜3	1715.15	10.962	1.269
方4-斜3	1715.2	10.959	1.269
方4-斜3	1715.25	10.957	1.268
方4-斜3	1715.3	10.955	1.268
方4-斜3	1715.35	10.953	1.268
方4-斜3	1715.4	10.951	1.268
方4-斜3	1715.45	10.949	1.267
方4-斜3	1715.5	10.947	1.267
方4-斜3	1715.55	10.945	1.267
方4-斜3	1715.6	10.943	1.267
方4-斜3	1715.65	10.941	1.267
方4-斜3	1715.7	10.94	1.266
方4-斜3	1715.75	10.938	1.266
方4-斜3	1715.8	10.936	1.266
方4-斜3	1715.85	10.934	1.266
方4-斜3	1715.9	10.933	1.266
方4-斜3	1715.95	10.931	1.266
方4-斜3	1716	10.93	1.266
方4-斜3	1716.05	10.928	1.265
方4-斜3	1716.1	10.927	1.265
方4-斜3	1716.15	10.925	1.265
方4-斜3	1716.2	10.924	1.265
方4-斜3	1716.25	10.922	1.265
方4-斜3	1716.3	10.921	1.265
方4-斜3	1716.35	10.918	1.265
方4-斜3	1716.4	10.917	1.265
方4-斜3	1716.45	10.916	1.265
方4-斜3	1716.5	10.915	1.264
方4-斜3	1716.55	10.914	1.264
方4-斜3	1716.6	10.913	1.264
方4-斜3	1716.65	10.912	1.264
方4-斜3	1716.7	10.911	1.264
方4-斜3	1716.75	10.91	1.264
方4-斜3	1716.8	10.909	1.264
方4-斜3	1716.85	10.908	1.264
方4-斜3	1716.9	10.907	1.264
方4-斜3	1716.95	10.906	1.264
方4-斜3	1717	10.906	1.264
方4-斜3	1717.05	10.905	1.264
方4-斜3	1717.1	10.904	1.264
方4-斜3	1717.15	10.903	1.264
方4-斜3	1717.2	10.903	1.264
方4-斜3	1717.25	10.902	1.264
方4-斜3	1717.3	10.902	1.264
方4-斜3	1717.35	10.901	1.264
方4-斜3	1717.4	10.901	1.264
方4-斜3	1717.45	10.9	1.264
方4-斜3	1717.5	10.9	1.264
方4-斜3	1717.55	10.899	1.264
方4-斜3	1717.6	10.899	1.264
方4-斜3	1717.65	10.899	1.264
方4-斜3	1717.7	10.899	1.264
方4-斜3	1717.75	10.898	1.264
方4-斜3	1717.8	10.898	1.264
方4-斜3	1717.85	10.898	1.264
方4-斜3	1717.9	10.898	1.264
方4-斜3	1717.95	10.898	1.264
方4-斜3	1718	10.898	1.264
方4-斜3	1718.05	10.898	1.264
方4-斜3	1718.1	10.898	1.264
方4-斜3	1718.15	10.898	1.264
方4-斜3	1718.2	10.898	1.264
方4-斜3	1718.25	10.899	1.264
方4-斜3	1718.3	10.899	1.264
方4-斜3	1718.35	10.899	1.264
方4-斜3	1718.4	10.899	1.264
方4-斜3	1718.45	10.9	1.265
方4-斜3	1718.5	10.9	1.265
方4-斜3	1718.55	10.901	1.265
方4-斜3	1718.6	10.901	1.265
方4-斜3	1718.65	10.901	1.265
方4-斜3	1718.7	10.902	1.265
方4-斜3	1718.75	10.903	1.265
方4-斜3	1718.8	10.903	1.265
方4-斜3	1718.85	10.904	1.265
方4-斜3	1718.9	10.905	1.266
方4-斜3	1718.95	10.905	1.266
方4-斜3	1719	10.906	1.266
方4-斜3	1719.05	10.907	1.266
方4-斜3	1719.1	10.908	1.266
方4-斜3	1719.15	10.909	1.267
方4-斜3	1719.2	10.91	1.267
方4-斜3	1719.25	10.91	1.267
方4-斜3	1719.3	10.911	1.267
方4-斜3	1719.35	10.912	1.268
方4-斜3	1719.4	10.914	1.268
方4-斜3	1719.45	10.915	1.268
方4-斜3	1719.5	10.916	1.268
方4-斜3	1719.55	10.917	1.269
方4-斜3	1719.6	10.918	1.269
方4-斜3	1719.65	10.919	1.269
方4-斜3	1719.7	10.921	1.27
方4-斜3	1719.75	10.922	1.27
方4-斜3	1719.8	10.923	1.271
方4-斜3	1719.85	10.925	1.271
方4-斜3	1719.9	10.926	1.271
方4-斜3	1719.95	10.927	1.272
方4-斜3	1720	10.929	1.272
方4-斜3	1720.05	10.93	1.273
方4-斜3	1720.1	10.932	1.273
方4-斜3	1720.15	10.933	1.274
方4-斜3	1720.2	10.935	1.274
方4-斜3	1720.25	10.937	1.275
方4-斜3	1720.3	10.938	1.275
方4-斜3	1720.35	10.94	1.276
方4-斜3	1720.4	10.942	1.276
方4-斜3	1720.45	10.943	1.277
方4-斜3	1720.5	10.945	1.277
方4-斜3	1720.55	10.947	1.278
方4-斜3	1720.6	10.949	1.278
方4-斜3	1720.65	10.95	1.279
方4-斜3	1720.7	10.952	1.279
方4-斜3	1720.75	10.954	1.28
方4-斜3	1720.8	10.956	1.281
方4-斜3	1720.85	10.958	1.281
方4-斜3	1720.9	10.96	1.282
方4-斜3	1720.95	10.961	1.282
方4-斜3	1721	10.963	1.283
方4-斜3	1721.05	10.965	1.284
方4-斜3	1721.1	10.967	1.284
方4-斜3	1721.15	10.969	1.285
方4-斜3	1721.2	10.971	1.286
方4-斜3	1721.25	10.973	1.286
方4-斜3	1721.3	10.975	1.287
方4-斜3	1721.35	10.977	1.287
方4-斜3	1721.4	10.979	1.288
方4-斜3	1721.45	10.981	1.289
方4-斜3	1721.5	10.983	1.289
方4-斜3	1721.55	10.985	1.29
方4-斜3	1721.6	10.987	1.29
方4-斜3	1721.65	10.989	1.291
方4-斜3	1721.7	10.991	1.292
方4-斜3	1721.75	10.994	1.292
方4-斜3	1721.8	10.996	1.293
方4-斜3	1721.85	10.998	1.293
方4-斜3	1721.9	11	1.294
方4-斜3	1721.95	11.002	1.294
方4-斜3	1722	11.004	1.295
方4-斜3	1722.05	11.006	1.295
方4-斜3	1722.1	11.008	1.296
方4-斜3	1722.15	11.01	1.296
方4-斜3	1722.2	11.012	1.297
方4-斜3	1722.25	11.014	1.297
方4-斜3	1722.3	11.017	1.298
方4-斜3	1722.35	11.019	1.298
方4-斜3	1722.4	11.021	1.299
方4-斜3	1722.45	11.023	1.299
方4-斜3	1722.5	11.025	1.299
方4-斜3	1722.55	11.027	1.3
方4-斜3	1722.6	11.029	1.3
方4-斜3	1722.65	11.031	1.3
方4-斜3	1722.7	11.033	1.301
方4-斜3	1722.75	11.035	1.301
方4-斜3	1722.8	11.037	1.301
方4-斜3	1722.85	11.039	1.302
方4-斜3	1722.9	11.041	1.302
方4-斜3	1722.95	11.044	1.302
方4-斜3	1723	11.046	1.302
方4-斜3	1723.05	11.048	1.302
方4-斜3	1723.1	11.05	1.303
方4-斜3	1723.15	11.052	1.303
方4-斜3	1723.2	11.054	1.303
方4-斜3	1723.25	11.056	1.303
方4-斜3	1723.3	11.058	1.303
方4-斜3	1723.35	11.06	1.303
方4-斜3	1723.4	11.062	1.303
方4-斜3	1723.45	11.064	1.303
方4-斜3	1723.5	11.066	1.303
方4-斜3	1723.55	11.068	1.303
方4-斜3	1723.6	11.07	1.303
方4-斜3	1723.65	11.072	1.303
方4-斜3	1723.7	11.074	1.303
方4-斜3	1723.75	11.076	1.303
方4-斜3	1723.8	11.078	1.303
方4-斜3	1723.85	11.08	1.303
方4-斜3	1723.9	11.082	1.303
方4-斜3	1723.95	11.084	1.303
方4-斜3	1724	11.086	1.303
方4-斜3	1724.05	11.088	1.302
方4-斜3	1724.1	11.089	1.302
方4-斜3	1724.15	11.091	1.302
方4-斜3	1724.2	11.093	1.302
方4-斜3	1724.25	11.095	1.301
方4-斜3	1724.3	11.097	1.301
方4-斜3	1724.35	11.099	1.301
方4-斜3	1724.4	11.101	1.3
方4-斜3	1724.45	11.103	1.3
方4-斜3	1724.5	11.105	1.3
方4-斜3	1724.55	11.107	1.299
方4-斜3	1724.6	11.108	1.299
方4-斜3	1724.65	11.11	1.298
方4-斜3	1724.7	11.112	1.298
方4-斜3	1724.75	11.114	1.297
方4-斜3	1724.8	11.116	1.297
方4-斜3	1724.85	11.118	1.296
方4-斜3	1724.9	11.12	1.296
方4-斜3	1724.95	11.121	1.295
方4-斜3	1725	11.123	1.294
方4-斜3	1725.05	11.125	1.294
方4-斜3	1725.1	11.127	1.293
方4-斜3	1725.15	11.129	1.292
方4-斜3	1725.2	11.131	1.291
方4-斜3	1725.25	11.132	1.291
方4-斜3	1725.3	11.134	1.29
方4-斜3	1725.35	11.136	1.289
方4-斜3	1725.4	11.138	1.288
方4-斜3	1725.45	11.139	1.287
方4-斜3	1725.5	11.141	1.286
方4-斜3	1725.55	11.143	1.285
方4-斜3	1725.6	11.145	1.284
方4-斜3	1725.65	11.146	1.283
方4-斜3	1725.7	11.148	1.282
方4-斜3	1725.75	11.15	1.281
方4-斜3	1725.8	11.151	1.28
方4-斜3	1725.85	11.153	1.279
方4-斜3	1725.9	11.155	1.278
方4-斜3	1725.95	11.156	1.276
方4-斜3	1726	11.158	1.275
方4-斜3	1726.05	11.16	1.274
方4-斜3	1726.1	11.161	1.272
方4-斜3	1726.15	11.163	1.271
方4-斜3	1726.2	11.164	1.27
方4-斜3	1726.25	11.166	1.268
方4-斜3	1726.3	11.167	1.267
方4-斜3	1726.35	11.169	1.265
方4-斜3	1726.4	11.17	1.263
方4-斜3	1726.45	11.172	1.262
方4-斜3	1726.5	11.173	1.26
方4-斜3	1726.55	11.175	1.258
方4-斜3	1726.6	11.176	1.257
方4-斜3	1726.65	11.178	1.255
方4-斜3	1726.7	11.179	1.253
方4-斜3	1726.75	11.18	1.251
方4-斜3	1726.8	11.181	1.249
方4-斜3	1726.85	11.183	1.247
方4-斜3	1726.9	11.184	1.245
方4-斜3	1726.95	11.185	1.243
方4-斜3	1727	11.186	1.241
方4-斜3	1727.05	11.188	1.238
方4-斜3	1727.1	11.189	1.236
方4-斜3	1727.15	11.19	1.234
方4-斜3	1727.2	11.191	1.231
方4-斜3	1727.25	11.192	1.229
方4-斜3	1727.3	11.193	1.227
方4-斜3	1727.35	11.194	1.224
方4-斜3	1727.4	11.195	1.221
方4-斜3	1727.45	11.195	1.219
方4-斜3	1727.5	11.196	1.216
方4-斜3	1727.55	11.197	1.213
方4-斜3	1727.6	11.198	1.211
方4-斜3	1727.65	11.198	1.208
方4-斜3	1727.7	11.199	1.205
方4-斜3	1727.75	11.2	1.202
方4-斜3	1727.8	11.2	1.199
方4-斜3	1727.85	11.201	1.196
方4-斜3	1727.9	11.201	1.193
方4-斜3	1727.95	11.202	1.189
方4-斜3	1728	11.202	1.186
方4-斜3	1728.05	11.203	1.183
方4-斜3	1728.1	11.203	1.18
方4-斜3	1728.15	11.203	1.176
方4-斜3	1728.2	11.203	1.173
方4-斜3	1728.25	11.204	1.169
方4-斜3	1728.3	11.204	1.166
方4-斜3	1728.35	11.204	1.162
方4-斜3	1728.4	11.204	1.158
方4-斜3	1728.45	11.204	1.155
方4-斜3	1728.5	11.204	1.151
方4-斜3	1728.55	11.204	1.147
方4-斜3	1728.6	11.204	1.143
方4-斜3	1728.65	11.204	1.139
方4-斜3	1728.7	11.203	1.135
方4-斜3	1728.75	11.203	1.131
方4-斜3	1728.8	11.203	1.127
方4-斜3	1728.85	11.202	1.123
方4-斜3	1728.9	11.202	1.119
方4-斜3	1728.95	11.202	1.115
方4-斜3	1729	11.201	1.11
方4-斜3	1729.05	11.201	1.106
方4-斜3	1729.1	11.2	1.102
方4-斜3	1729.15	11.199	1.097
方4-斜3	1729.2	11.199	1.093
方4-斜3	1729.25	11.198	1.089
方4-斜3	1729.3	11.197	1.084
方4-斜3	1729.35	11.197	1.08
方4-斜3	1729.4	11.196	1.075
方4-斜3	1729.45	11.195	1.071
方4-斜3	1729.5	11.194	1.066
方4-斜3	1729.55	11.193	1.061
方4-斜3	1729.6	11.192	1.057
方4-斜3	1729.65	11.191	1.052
方4-斜3	1729.7	11.19	1.048
方4-斜3	1729.75	11.189	1.043
方4-斜3	1729.8	11.188	1.038
方4-斜3	1729.85	11.187	1.034
方4-斜3	1729.9	11.186	1.029
方4-斜3	1729.95	11.185	1.024
方4-斜3	1730	11.184	1.019
方4-斜3	1730.05	11.183	1.015
方4-斜3	1730.1	11.181	1.01
方4-斜3	1730.15	11.18	1.005
方4-斜3	1730.2	11.179	1.001
方4-斜3	1730.25	11.178	0.996
方4-斜3	1730.3	11.177	0.991
方4-斜3	1730.35	11.175	0.986
方4-斜3	1730.4	11.174	0.982
方4-斜3	1730.45	11.173	0.977
方4-斜3	1730.5	11.171	0.972
方4-斜3	1730.55	11.17	0.968
方4-斜3	1730.6	11.169	0.963
方4-斜3	1730.65	11.167	0.959
方4-斜3	1730.7	11.166	0.954
方4-斜3	1730.75	11.165	0.949
方4-斜3	1730.8	11.164	0.945
方4-斜3	1730.85	11.162	0.94
方4-斜3	1730.9	11.161	0.936
方4-斜3	1730.95	11.16	0.931
方4-斜3	1731	11.159	0.927
方4-斜3	1731.05	11.157	0.923
方4-斜3	1731.1	11.156	0.918
方4-斜3	1731.15	11.155	0.914
方4-斜3	1731.2	11.154	0.91
方4-斜3	1731.25	11.152	0.905
方4-斜3	1731.3	11.151	0.901
方4-斜3	1731.35	11.15	0.897
方4-斜3	1731.4	11.149	0.893
方4-斜3	1731.45	11.148	0.889
方4-斜3	1731.5	11.147	0.885
方4-斜3	1731.55	11.146	0.881
方4-斜3	1731.6	11.145	0.877
方4-斜3	1731.65	11.144	0.873
方4-斜3	1731.7	11.143	0.869
方4-斜3	1731.75	11.142	0.865
方4-斜3	1731.8	11.142	0.862
方4-斜3	1731.85	11.141	0.858
方4-斜3	1731.9	11.14	0.854
方4-斜3	1731.95	11.14	0.851
方4-斜3	1732	11.139	0.847
方4-斜3	1732.05	11.138	0.844
方4-斜3	1732.1	11.138	0.841
方4-斜3	1732.15	11.137	0.837
方4-斜3	1732.2	11.137	0.834
方4-斜3	1732.25	11.137	0.831
方4-斜3	1732.3	11.136	0.828
方4-斜3	1732.35	11.136	0.824
方4-斜3	1732.4	11.136	0.821
方4-斜3	1732.45	11.136	0.818
方4-斜3	1732.5	11.136	0.815
方4-斜3	1732.55	11.136	0.813
方4-斜3	1732.6	11.136	0.81
方4-斜3	1732.65	11.136	0.807
方4-斜3	1732.7	11.137	0.804
方4-斜3	1732.75	11.137	0.802
方4-斜3	1732.8	11.137	0.799
方4-斜3	1732.85	11.138	0.797
方4-斜3	1732.9	11.138	0.794
方4-斜3	1732.95	11.139	0.792
方4-斜3	1733	11.14	0.79
方4-斜3	1733.05	11.14	0.787
方4-斜3	1733.1	11.141	0.785
方4-斜3	1733.15	11.142	0.783
方4-斜3	1733.2	11.143	0.781
方4-斜3	1733.25	11.144	0.779
方4-斜3	1733.3	11.146	0.777
方4-斜3	1733.35	11.147	0.775
方4-斜3	1733.4	11.148	0.773
方4-斜3	1733.45	11.15	0.771
方4-斜3	1733.5	11.151	0.77
方4-斜3	1733.55	11.153	0.768
方4-斜3	1733.6	11.154	0.766
方4-斜3	1733.65	11.156	0.765
方4-斜3	1733.7	11.158	0.763
方4-斜3	1733.75	11.16	0.762
方4-斜3	1733.8	11.162	0.76
方4-斜3	1733.85	11.164	0.759
方4-斜3	1733.9	11.166	0.758
方4-斜3	1733.95	11.169	0.756
方4-斜3	1734	11.171	0.755
方4-斜3	1734.05	11.173	0.754
方4-斜3	1734.1	11.176	0.753
方4-斜3	1734.15	11.179	0.752
方4-斜3	1734.2	11.181	0.75
方4-斜3	1734.25	11.184	0.749
方4-斜3	1734.3	11.187	0.748
方4-斜3	1734.35	11.19	0.748
方4-斜3	1734.4	11.193	0.747
方4-斜3	1734.45	11.196	0.746
方4-斜3	1734.5	11.2	0.745
方4-斜3	1734.55	11.203	0.744
方4-斜3	1734.6	11.206	0.743
方4-斜3	1734.65	11.21	0.743
方4-斜3	1734.7	11.213	0.742
方4-斜3	1734.75	11.217	0.741
方4-斜3	1734.8	11.221	0.741
方4-斜3	1734.85	11.225	0.74
方4-斜3	1734.9	11.229	0.739
方4-斜3	1734.95	11.233	0.739
方4-斜3	1735	11.237	0.738
方4-斜3	1735.05	11.241	0.738
方4-斜3	1735.1	11.245	0.737
方4-斜3	1735.15	11.25	0.737
方4-斜3	1735.2	11.254	0.736
方4-斜3	1735.25	11.259	0.736
方4-斜3	1735.3	11.263	0.736
方4-斜3	1735.35	11.268	0.735
方4-斜3	1735.4	11.273	0.735
方4-斜3	1735.45	11.277	0.735
方4-斜3	1735.5	11.282	0.734
方4-斜3	1735.55	11.287	0.734
方4-斜3	1735.6	11.292	0.734
方4-斜3	1735.65	11.298	0.734
方4-斜3	1735.7	11.303	0.733
方4-斜3	1735.75	11.308	0.733
方4-斜3	1735.8	11.314	0.733
方4-斜3	1735.85	11.319	0.733
方4-斜3	1735.9	11.325	0.733
方4-斜3	1735.95	11.33	0.733
方4-斜3	1736	11.336	0.732
方4-斜3	1736.05	11.342	0.732
方4-斜3	1736.1	11.348	0.732
方4-斜3	1736.15	11.353	0.732
方4-斜3	1736.2	11.36	0.732
方4-斜3	1736.25	11.366	0.732
方4-斜3	1736.3	11.372	0.732
方4-斜3	1736.35	11.378	0.732
方4-斜3	1736.4	11.384	0.732
方4-斜3	1736.45	11.391	0.733
方4-斜3	1736.5	11.397	0.733
方4-斜3	1736.55	11.404	0.733
方4-斜3	1736.6	11.411	0.733
方4-斜3	1736.65	11.417	0.733
方4-斜3	1736.7	11.424	0.733
方4-斜3	1736.75	11.431	0.733
方4-斜3	1736.8	11.438	0.734
方4-斜3	1736.85	11.445	0.734
方4-斜3	1736.9	11.453	0.734
方4-斜3	1736.95	11.46	0.734
方4-斜3	1737	11.467	0.735
方4-斜3	1737.05	11.475	0.735
方4-斜3	1737.1	11.482	0.735
方4-斜3	1737.15	11.49	0.736
方4-斜3	1737.2	11.505	0.736
方4-斜3	1737.25	11.513	0.737
方4-斜3	1737.3	11.521	0.737
方4-斜3	1737.35	11.529	0.738
方4-斜3	1737.4	11.538	0.738
方4-斜3	1737.45	11.546	0.738
方4-斜3	1737.5	11.554	0.739
方4-斜3	1737.55	11.563	0.739
方4-斜3	1737.6	11.571	0.74
方4-斜3	1737.65	11.58	0.74
方4-斜3	1737.7	11.589	0.741
方4-斜3	1737.75	11.598	0.741
方4-斜3	1737.8	11.607	0.742
方4-斜3	1737.85	11.616	0.742
方4-斜3	1737.9	11.625	0.743
方4-斜3	1737.95	11.634	0.744
方4-斜3	1738	11.644	0.744
方4-斜3	1738.05	11.653	0.745
方4-斜3	1738.1	11.663	0.745
方4-斜3	1738.15	11.673	0.746
方4-斜3	1738.2	11.683	0.746
方4-斜3	1738.25	11.693	0.747
方4-斜3	1738.3	11.703	0.747
方4-斜3	1738.35	11.713	0.748
方4-斜3	1738.4	11.724	0.748
方4-斜3	1738.45	11.734	0.749
方4-斜3	1738.5	11.745	0.749
方4-斜3	1738.55	11.755	0.75
方4-斜3	1738.6	11.766	0.75
方4-斜3	1738.65	11.777	0.751
方4-斜3	1738.7	11.788	0.751
方4-斜3	1738.75	11.8	0.752
方4-斜3	1738.8	11.811	0.752
方4-斜3	1738.85	11.823	0.753
方4-斜3	1738.9	11.834	0.753
方4-斜3	1738.95	11.846	0.753
方4-斜3	1739	11.858	0.754
方4-斜3	1739.05	11.87	0.754
方4-斜3	1739.1	11.882	0.754
方4-斜3	1739.15	11.895	0.755
方4-斜3	1739.2	11.907	0.755
方4-斜3	1739.25	11.92	0.755
方4-斜3	1739.3	11.933	0.755
方4-斜3	1739.35	11.946	0.755
方4-斜3	1739.4	11.959	0.755
方4-斜3	1739.45	11.972	0.756
方4-斜3	1739.5	11.985	0.756
方4-斜3	1739.55	11.999	0.756
方4-斜3	1739.6	12.012	0.756
方4-斜3	1739.65	12.026	0.756
方4-斜3	1739.7	12.04	0.756
方4-斜3	1739.75	12.054	0.755
方4-斜3	1739.8	12.068	0.755
方4-斜3	1739.85	12.082	0.755
方4-斜3	1739.9	12.097	0.755
方4-斜3	1739.95	12.111	0.755
方4-斜3	1740	12.126	0.754
方4-斜3	1740.05	12.141	0.754
